authors,average_rating,book_id,description,e_book,goodreads_book_id,is_ebook,isbn,language_code,num_pages,original_publication_year,original_title,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count,title
Sara Paretsky,3.89,9403.0,,False,643988,,,eng,0,1982.0,,154.0,496.0,3388.0,5118.0,3491.0,11954,"Indemnity Only (V.I. Warshawski, #1)"
Enid Blyton,4.03,9404.0,,False,74997,,,en-US,0,1944.0,,88.0,462.0,2928.0,4128.0,4458.0,10698,"Five Run Away Together (Famous Five, #3)"
Danielle Steel,3.93,9405.0,,False,59887,,,en-US,0,1977.0,,186.0,648.0,2703.0,3352.0,3827.0,9836,The Promise
Fannie Flagg,3.86,9406.0,,False,199532,,,eng,0,2004.0,,147.0,752.0,3441.0,4703.0,3568.0,11101,A Redbird Christmas
Leon Uris,3.99,9407.0,,False,42691,,,eng,0,1984.0,,150.0,453.0,2360.0,4030.0,3652.0,10060,The Haj
Guy Gavriel Kay,4.18,9408.0,,False,290628,,,eng,0,1986.0,,135.0,472.0,2181.0,4571.0,5969.0,11755,"The Darkest Road (The Fionavar Tapestry, #3)"
Bette Greene,3.66,9409.0,,False,18580,,,,0,1973.0,,452.0,1268.0,4203.0,4973.0,3281.0,12108,"Summer of My German Soldier (Summer of My German Soldier, #1)"
"George R.R. Martin, Gardner R. Dozois, Joe Abercrombie, Gillian Flynn, Matthew Hughes, Joe R. Lansdale, Michael Swanwick, David  Ball, Carrie Vaughn, Scott Lynch, Bradley Denton, Cherie Priest, Daniel Abraham, Paul Cornell, Steven Saylor, Garth Nix, Walter Jon Williams, Phyllis Eisenstein, Lisa Tuttle, Neil Gaiman, Connie Willis, Patrick Rothfuss",3.86,9410.0,,False,20168816,,,eng,0,2014.0,,103.0,522.0,3259.0,5415.0,2940.0,10135,Rogues
Jodi Daynard,3.97,9411.0,,False,24961498,,,eng,0,2012.0,,151.0,382.0,1948.0,3886.0,2881.0,8780,"The Midwife's Revolt (The Midwife Series, #1)"
Cora Reilly,4.14,9412.0,,False,23357188,,,eng,0,2014.0,,324.0,701.0,2712.0,6063.0,7584.0,15138,"Bound by Honor (Born in Blood Mafia Chronicles, #1)"
Tijan,4.14,9413.0,,False,30253700,,,eng,0,2016.0,,274.0,541.0,2136.0,4736.0,5937.0,10334,Anti-Stepbrother
Lara Adrian,4.29,9414.0,,False,8150317,,,en-US,0,2011.0,,72.0,401.0,2558.0,6444.0,8931.0,16679,"Deeper Than Midnight (Midnight Breed, #9)"
Faith Hunter,4.21,9415.0,,False,8100979,,,eng,0,2011.0,,121.0,327.0,2611.0,6261.0,7030.0,14856,"Mercy Blade (Jane Yellowrock, #3)"
Cara Lockwood,3.66,9416.0,,False,227280,,,,0,2003.0,,337.0,895.0,2923.0,2719.0,2514.0,9151,I Do -- But I Don't
Judy Schachner,4.25,9417.0,,False,244115,,,en-US,0,2006.0,,251.0,464.0,1708.0,2653.0,6235.0,11076,"Skippyjon Jones in Mummy Trouble (Skippyjon Jones, #3)"
Mason Currey,3.66,9418.0,,False,15799151,,,eng,0,2013.0,,375.0,874.0,2848.0,3374.0,2353.0,8565,Daily Rituals: How Artists Work
"Kevin Malarkey, Alex Malarkey",3.89,9419.0,,False,8100288,,,eng,0,2010.0,,367.0,726.0,2178.0,2882.0,3648.0,8945,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World"
Kitty French,4.19,9420.0,,False,16704759,,,eng,0,2013.0,,173.0,555.0,2876.0,6722.0,8033.0,18124,"Knight & Stay (Knight, #2)"
Jacqueline Winspear,4.09,9421.0,,False,1468706,,,en-GB,0,2008.0,,53.0,214.0,2517.0,6470.0,4271.0,11579,"An Incomplete Revenge (Maisie Dobbs, #5)"
Jennifer McMahon,3.67,9422.0,,False,24040551,,,eng,0,2015.0,,239.0,911.0,3647.0,4811.0,2233.0,10219,The Night Sister
Sarra Manning,3.97,9423.0,,False,8471815,,,eng,0,2011.0,,382.0,781.0,2809.0,4875.0,5090.0,12898,You Don't Have to Say You Love Me
Ursula K. Le Guin,4.0,9424.0,,False,13659,,,eng,0,2001.0,,70.0,474.0,3080.0,5434.0,4180.0,11530,"Tales from Earthsea (Earthsea Cycle, #5)"
"Juan Gabriel Vásquez, Anne McLean",3.74,9425.0,,False,16171259,,,eng,0,2011.0,,148.0,613.0,2647.0,3943.0,1911.0,6113,The Sound of Things Falling
Ruth Cardello,3.77,9426.0,,False,11239856,,,eng,0,2011.0,,497.0,1311.0,4565.0,5631.0,4812.0,11539,"Maid for the Billionaire (Legacy Collection, #1)"
Dean Koontz,3.59,9427.0,,False,25241477,,,eng,0,2015.0,,601.0,1330.0,3166.0,3851.0,2784.0,8118,Ashley Bell
"William Gibson, Terry Bisson",3.75,9428.0,,False,313998,,,en-US,0,1981.0,,166.0,636.0,3030.0,3622.0,2339.0,9564,Johnny Mnemonic
Michael A. Stackpole,4.02,9429.0,,False,513176,,,en-GB,0,1996.0,,115.0,548.0,2594.0,4416.0,4280.0,11405,"Rogue Squadron (Star Wars: X-Wing, #1)"
Danielle Steel,3.92,9430.0,,False,457457,,,,0,1987.0,,121.0,568.0,3027.0,3583.0,3604.0,10519,Fine Things
Clive Cussler,3.92,9431.0,,False,550940,,,en-US,0,2007.0,,153.0,649.0,2903.0,4945.0,3651.0,10998,"The Chase (Isaac Bell, #1)"
"Neil Postman, Andrew Postman",4.14,9432.0,,False,74034,,,eng,0,1985.0,,162.0,444.0,1754.0,4095.0,4690.0,9736,Amusing Ourselves to Death: Public Discourse in the Age of Show Business
Anne McCaffrey,3.78,9433.0,,False,61974,,,eng,0,1986.0,,146.0,1031.0,4581.0,4769.0,3872.0,12936,"Nerilka's Story (Pern, #8)"
Raymond E. Feist,3.95,9434.0,,False,153175,,,,0,2003.0,,85.0,493.0,2876.0,4563.0,3535.0,10684,"King of Foxes (Conclave of Shadows, #2)"
Lynley Dodd,4.28,9435.0,,False,1153709,,,eng,0,1983.0,,164.0,363.0,1676.0,3063.0,6019.0,11051,Hairy Maclary from Donaldson's Dairy
"Pattie Boyd, Penny Junor",3.65,9436.0,,False,764063,,,en-US,0,2007.0,,244.0,977.0,2884.0,3050.0,2295.0,8254,Wonderful Tonight
Ann Hood,3.7,9437.0,,False,17573684,,,eng,0,2013.0,,184.0,740.0,3487.0,4800.0,2117.0,5178,The Obituary Writer
"Roderick Gordon, Brian  Williams",3.57,9438.0,,False,1175893,,,en-CA,0,2007.0,,737.0,1543.0,3730.0,4029.0,3285.0,11678,"Tunnels (Tunnels, #1)"
Bob Spitz,4.13,9439.0,,False,35539,,,en-US,0,2005.0,,205.0,314.0,1270.0,3020.0,3655.0,8120,The Beatles: The Biography
Ken Follett,3.78,9440.0,,False,92371,,,,0,1985.0,,113.0,654.0,3481.0,4920.0,2563.0,9822,Lie Down with Lions
"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",4.23,9441.0,,False,630621,,,eng,0,2007.0,,89.0,305.0,1460.0,3039.0,4533.0,8680,The Incredible Hulk: Planet Hulk
David Starkey,4.06,9442.0,,False,134958,,,,0,2000.0,,153.0,395.0,2312.0,4390.0,4287.0,11163,Elizabeth: The Struggle for the Throne
Dean Hughes,4.25,9443.0,,False,571508,,,en-US,0,1997.0,,89.0,160.0,1419.0,3945.0,4534.0,9995,"Rumors of War (Children of the Promise, #1)"
Jussi Adler-Olsen,4.04,9444.0,,False,10008056,,,dan,0,2010.0,,95.0,316.0,2249.0,5752.0,3613.0,5044,"Journal 64 (Afdeling Q, #4)"
محمد صادق,3.14,9445.0,,False,13151283,,,ara,0,2012.0,,1222.0,1338.0,2021.0,1671.0,1623.0,7806,بضع ساعات في يوم ما
Lindsey Kelk,3.94,9446.0,,False,10049436,,,eng,0,2011.0,,210.0,602.0,2519.0,3495.0,3755.0,9829,The Single Girl's To-Do List
"Arthur C. Clarke, Gentry Lee",3.72,9447.0,,False,112517,,,eng,0,1993.0,,314.0,959.0,2888.0,3492.0,2815.0,9015,"Rama Revealed (Rama, #4)"
Alice Clayton,4.2,9448.0,,False,9399336,,,eng,0,2010.0,,155.0,488.0,2589.0,6600.0,7527.0,15464,"The Redhead Revealed (Redhead, #2)"
Ted Dekker,3.8,9449.0,,False,125958,,,,0,2006.0,,272.0,919.0,2845.0,3593.0,3272.0,10590,Skin
Garth Nix,3.79,9450.0,,False,20662728,,,eng,0,2014.0,,178.0,908.0,4069.0,5640.0,3378.0,10616,"Clariel (Abhorsen, #4)"
Donna Leon,3.81,9451.0,,False,68099,,,en-US,0,1992.0,,151.0,692.0,4119.0,6471.0,3221.0,11705,"Death at La Fenice (Commissario Brunetti, #1)"
James Ellroy,4.11,9452.0,,False,36058,,,eng,0,1988.0,,99.0,292.0,1853.0,4381.0,3862.0,9249,"The Big Nowhere (L.A. Quartet, #2)"
Jan Karon,4.32,9453.0,,False,71787,,,,0,2002.0,,35.0,149.0,1623.0,4452.0,5966.0,11015,"In This Mountain (Mitford Years, #7)"
Ken Follett,3.64,9454.0,,False,5052,,,,0,2000.0,,151.0,848.0,3949.0,4531.0,1988.0,9071,Code to Zero
"Charles Dickens, Norman Page",3.75,9455.0,,False,429024,,,,0,1840.0,,308.0,997.0,3819.0,4764.0,3411.0,11092,The Old Curiosity Shop
Virginia M. Axline,4.13,9456.0,,False,73860,,,en-US,0,1964.0,,78.0,301.0,1788.0,3206.0,3845.0,8905,Dibs in Search of Self
"Natsuki Takaya, Alethea Nibley, Athena Nibley",4.46,9457.0,,False,46908,,,en-US,0,2004.0,,76.0,242.0,1425.0,3204.0,8259.0,13072,"Fruits Basket, Vol. 14"
"Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",4.27,9458.0,,False,17277800,,,eng,0,2013.0,,257.0,444.0,2007.0,5169.0,7959.0,15547,"Hawkeye, Volume 2: Little Hits"
"Barbara Ann Brennan, Jos. A. Smith",4.27,9459.0,,False,18420,,,,0,1987.0,,105.0,278.0,1400.0,2684.0,4716.0,9016,Hands Of Light
Bohumil Hrabal,4.17,9460.0,,False,87280,,,eng,0,1976.0,,119.0,391.0,1541.0,3302.0,4303.0,5468,Too Loud a Solitude
"Lemony Snicket, Brett Helquist",4.28,9461.0,,False,65113,,,en-GB,0,2006.0,,121.0,367.0,1606.0,3744.0,5968.0,11240,A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13)
Shannon Hale,3.5,9462.0,,False,11445880,,,en-US,0,2012.0,,282.0,1681.0,5602.0,5334.0,2268.0,13960,"Midnight in Austenland (Austenland, #2)"
Isaac Asimov,3.85,9463.0,,False,41820,,,eng,0,1950.0,,60.0,587.0,3960.0,5511.0,3345.0,11335,Pebble in the Sky (Galactic Empire #3)
Kristan Higgins,3.9,9464.0,,False,5024334,,,eng,0,2009.0,,197.0,864.0,4049.0,6336.0,4697.0,14745,Too Good to Be True
"Brian Michael Bendis, Mark Bagley",4.06,9465.0,,False,105920,,,eng,0,2001.0,,225.0,531.0,2105.0,3607.0,4461.0,10462,"Ultimate Spider-Man, Volume 1: Power and Responsibility"
Shelly Crane,4.32,9466.0,,False,13519844,,,eng,0,2012.0,,136.0,425.0,2067.0,4714.0,8320.0,14408,"Independence (Significance, #4)"
M. Pierce,4.03,9467.0,,False,20646604,,,eng,0,2013.0,,568.0,907.0,2891.0,5543.0,6989.0,8053,"Night Owl (Night Owl, #1)"
John Sandford,4.2,9468.0,,False,85310,,,en-US,0,2002.0,,36.0,159.0,1954.0,5540.0,4924.0,11272,"Mortal Prey (Lucas Davenport, #13)"
"Agatha Christie, Hugh Fraser",3.74,9469.0,,False,16312,,,eng,0,1940.0,,93.0,808.0,5185.0,5720.0,3130.0,11285,"One, Two, Buckle My Shoe (Hercule Poirot, #22)"
"Amie Kaufman, Jay Kristoff, Marie Lu",4.56,9470.0,,False,29236299,,,eng,0,2016.0,,92.0,169.0,972.0,4803.0,11390.0,10960,"Gemina (The Illuminae Files, #2)"
Chris Crutcher,3.94,9471.0,,False,51740,,,en-US,0,1993.0,,261.0,658.0,2531.0,4653.0,3923.0,11544,Staying Fat for Sarah Byrnes
"R.D. Blackmore, Michelle Allen",3.71,9472.0,,False,73960,,,eng,0,1869.0,,436.0,1113.0,3664.0,4188.0,3458.0,11716,Lorna Doone
Paulo Coelho,3.41,9473.0,,False,53809,,,spa,0,1994.0,,602.0,1274.0,2721.0,2330.0,1866.0,5902,Maktub
Jill Shalvis,4.16,9474.0,,False,10599302,,,eng,0,2011.0,,100.0,433.0,3016.0,6992.0,6931.0,16560,"Head Over Heels (Lucky Harbor, #3)"
Ted Dekker,3.93,9475.0,,False,1866046,,,eng,0,2008.0,,219.0,647.0,2415.0,3731.0,3643.0,9903,Adam
"Agatha Christie, Robin Bailey",3.71,9476.0,,False,388018,,,eng,0,1963.0,,154.0,1045.0,5219.0,5703.0,3289.0,12335,"The Clocks (Hercule Poirot, #34)"
Jennifer McMahon,3.76,9477.0,,False,15818278,,,en-US,0,2013.0,,194.0,646.0,3177.0,4871.0,2386.0,10266,The One I Left Behind
Benjamin Hoff,4.15,9478.0,,False,89370,,,eng,0,1992.0,,97.0,375.0,1719.0,3428.0,4202.0,8206,Tao of Pooh and Te of Piglet Boxed Set
"Stacy King, SunNeko Lee, Crystal S. Chan, Victor Hugo",4.1,9479.0,,False,21433251,,,eng,0,2014.0,,305.0,316.0,1017.0,1953.0,3232.0,6691,Manga Classics: Les Misérables
R.A. Salvatore,4.11,9480.0,,False,280125,,,en-US,0,2007.0,,80.0,403.0,1965.0,3605.0,4134.0,9012,"The Orc King (Forgotten Realms: Transitions, #1; Legend of Drizzt, #17)"
Anne McCaffrey,3.94,9481.0,,False,127567,,,eng,0,1994.0,,117.0,816.0,3767.0,4925.0,4904.0,12938,"The Dolphins of Pern (Pern, #13)"
S.A.R.K.,4.12,9482.0,,False,164836,,,,0,1997.0,,166.0,432.0,1692.0,2933.0,4194.0,9365,Succulent Wild Woman
William  Boyd,4.26,9483.0,,False,77866,,,en-GB,0,2002.0,,94.0,335.0,1298.0,3615.0,4865.0,8365,Any Human Heart
John Grisham,3.76,9484.0,,False,10720733,,,eng,0,2010.0,,228.0,943.0,3443.0,4011.0,3141.0,9346,"The Abduction (Theodore Boone, #2)"
"Oliver Pötzsch, Lee Chadeayne",3.95,9485.0,,False,15776904,,,eng,0,2010.0,,72.0,380.0,2594.0,5221.0,3028.0,10271,"The Beggar King (The Hangman's Daughter, #3)"
E.L. James,4.41,9486.0,,False,16084702,,,en-GB,0,2012.0,,373.0,307.0,693.0,1107.0,5788.0,8227,"Fifty Shades Duo: Fifty Shades Darker / Fifty Shades Freed (Fifty Shades, #2-3)"
Michel Houellebecq,3.93,9487.0,,False,8710484,,,fre,0,2010.0,,151.0,539.0,2189.0,4594.0,3011.0,5631,La Carte et le territoire
J.D. Robb,4.26,9488.0,,False,20821249,,,eng,0,2014.0,,92.0,286.0,2035.0,5158.0,6525.0,9784,"Festive in Death (In Death, #39)"
Alex   Sanchez,3.85,9489.0,,False,94064,,,eng,0,2001.0,,371.0,892.0,2774.0,3346.0,3966.0,11146,"Rainbow Boys (Rainbow Trilogy, #1)"
Jeanne Birdsall,4.23,9490.0,,False,1838166,,,,0,2008.0,,136.0,380.0,2050.0,5081.0,6420.0,13423,"The Penderwicks on Gardam Street (The Penderwicks, #2)"
Lynsay Sands,4.23,9491.0,,False,38562,,,eng,0,2006.0,,69.0,404.0,2969.0,5979.0,8093.0,16516,A Bite to Remember (Argeneau #5)
"Lars Kepler, Laura A. Wideburg",3.78,9492.0,,False,13722526,,,en-US,0,2010.0,,176.0,708.0,2920.0,4542.0,2486.0,6917,"The Nightmare (Joona Linna, #2)"
Nora Roberts,3.89,9493.0,,False,114143,,,en-US,0,1998.0,,149.0,878.0,4040.0,5323.0,4641.0,13932,The Reef
Agatha Christie,3.74,9494.0,,False,68930,,,eng,0,1952.0,,96.0,864.0,5433.0,6288.0,3354.0,13214,"They Do It with Mirrors (Miss Marple, #6)"
Matthew Inman,4.11,9495.0,,False,9260507,,,eng,0,2010.0,,188.0,443.0,1806.0,3316.0,4322.0,9469,5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides
Mercer Mayer,4.23,9496.0,,False,239381,,,eng,0,1987.0,,121.0,314.0,2129.0,2580.0,5632.0,10772,Just a Mess (Little Critter)
Melissa Senate,3.49,9497.0,,False,835155,,,,0,2001.0,,494.0,1083.0,3210.0,2561.0,2079.0,9292,See Jane Date
Conn Iggulden,4.29,9498.0,,False,221298,,,en-US,0,2006.0,,48.0,173.0,1294.0,4019.0,4702.0,8984,"The Gods of War (Emperor, #4)"
Alastair Reynolds,4.02,9499.0,,False,89186,,,,0,2005.0,,87.0,396.0,2179.0,4781.0,3412.0,9365,Pushing Ice
Alexandra Adornetto,3.91,9500.0,,False,13056511,,,eng,0,2012.0,,778.0,1164.0,3011.0,3894.0,6288.0,14520,"Heaven (Halo, #3)"
Cynthia Hand,4.11,9501.0,,False,17285330,,,eng,0,2015.0,,134.0,444.0,2173.0,4869.0,4804.0,11063,The Last Time We Say Goodbye
"Dr. Seuss, Maurice Sendak, Audrey Geisel",4.05,9502.0,,False,7780,,,,0,1995.0,,325.0,498.0,1527.0,2174.0,3943.0,8461,The Secret Art of Dr. Seuss
Anne Rice,3.56,9503.0,,False,25347,,,eng,0,2005.0,,743.0,1424.0,3255.0,3874.0,2967.0,10729,"Out of Egypt (Christ the Lord, #1)"
N.K. Jemisin,4.36,9504.0,,False,26228034,,,eng,0,2016.0,,45.0,137.0,1214.0,5164.0,6266.0,9481,"The Obelisk Gate (The Broken Earth, #2)"
Matt Haig,4.17,9505.0,,False,23363874,,,eng,0,2015.0,,234.0,548.0,2209.0,4823.0,6481.0,11307,Reasons to Stay Alive
A.S. Byatt,3.66,9506.0,,False,6280379,,,eng,0,2009.0,,656.0,1264.0,3139.0,4337.0,3309.0,10985,The Children's Book
Sandra Brown,3.95,9507.0,,False,7262166,,,en-US,0,2010.0,,134.0,548.0,2685.0,4347.0,3636.0,8823,Tough Customer (Mitchell & Associates #2)
Susanna Kearsley,3.92,9508.0,,False,961831,,,eng,0,1997.0,,106.0,646.0,3414.0,5897.0,3875.0,10640,The Shadowy Horses
Jack Gantos,3.74,9509.0,,False,820517,,,eng,0,1998.0,,613.0,1146.0,3380.0,4222.0,4059.0,12985,"Joey Pigza Swallowed the Key (Joey Pigza, #1)"
"Jacqueline Winspear, Orlagh Cassidy",4.1,9510.0,,False,3690427,,,eng,0,2009.0,,63.0,267.0,2456.0,6382.0,4541.0,11363,"Among the Mad (Maisie Dobbs, #6)"
Jane Green,3.41,9511.0,,False,6054190,,,eng,0,,,481.0,1540.0,4164.0,3396.0,1927.0,10608,Dune Road
عمر طاهر,3.52,9512.0,,False,3692151,,,ara,0,2003.0,,355.0,948.0,2675.0,2644.0,1635.0,8257,شكلها باظت
Helen Fielding,3.1,9513.0,,False,4530,,,en-US,0,2003.0,,1023.0,2350.0,4114.0,2721.0,1443.0,10687,Olivia Joules and the Overactive Imagination
Sarah Vowell,3.6,9514.0,,False,8857310,,,,0,2011.0,,222.0,987.0,3932.0,4499.0,1929.0,10389,Unfamiliar Fishes
Jonathan L. Howard,3.94,9515.0,,False,5750628,,,eng,0,2009.0,,207.0,667.0,2631.0,5020.0,3866.0,10603,"Johannes Cabal the Necromancer (Johannes Cabal, #1)"
Ann-Marie MacDonald,4.08,9516.0,,False,7199,,,en-US,0,2003.0,,184.0,474.0,1875.0,4317.0,4205.0,10227,The Way the Crow Flies
"Ryū Murakami, Ralph McCarthy",3.61,9517.0,,False,17810,,,eng,0,1997.0,,313.0,1107.0,3586.0,4346.0,2193.0,9285,In the Miso Soup
Timothy J. Keller,4.32,9518.0,,False,6403690,,,eng,0,2009.0,,114.0,202.0,1048.0,3228.0,4838.0,8783,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters"
Elizabeth Strout,3.73,9519.0,,False,167216,,,,0,1998.0,,179.0,839.0,3587.0,5287.0,2458.0,10602,Amy and Isabelle 
Jason  Matthews,4.02,9520.0,,False,15803037,,,eng,0,2013.0,,201.0,481.0,1946.0,4329.0,3744.0,6998,Red Sparrow (Red Sparrow Trilogy #1)
Ben Macintyre,3.95,9521.0,,False,7632329,,,eng,0,2010.0,,185.0,447.0,2223.0,4469.0,3107.0,8112,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory
"Dick Winters, Cole C. Kingseed",4.24,9522.0,,False,487666,,,eng,0,2006.0,,73.0,251.0,1587.0,3717.0,4799.0,9712,Beyond Band of Brothers: The War Memoirs of Major Dick Winters
Chuck Palahniuk,2.98,9523.0,,False,19523454,,,eng,0,2014.0,,1230.0,2150.0,3339.0,2240.0,1076.0,8507,Beautiful You
Richard Paul Evans,4.1,9524.0,,False,232268,,,en-US,0,1998.0,,155.0,317.0,2054.0,3667.0,4196.0,10147,"The Locket (The Locket, #1)"
Glen Cook,4.15,9525.0,,False,400881,,,en-US,0,1984.0,,47.0,237.0,1928.0,5186.0,4365.0,10975,"Shadows Linger (The Chronicles of the Black Company, #2)"
David Weber,4.24,9526.0,,False,77739,,,,0,1996.0,,29.0,205.0,2040.0,5444.0,5776.0,12506,"Honor Among Enemies (Honor Harrington, #6)"
Jennifer Rush,4.04,9527.0,,False,10859509,,,en-CA,0,2013.0,,230.0,807.0,3336.0,6315.0,6300.0,15692,"Altered (Altered, #1)"
J.D. Robb,4.33,9528.0,,False,22571696,,,eng,0,2015.0,,85.0,244.0,1667.0,4907.0,6939.0,9565,"Obsession in Death (In Death, #40)"
Dave Ramsey,4.19,9529.0,,False,11306337,,,,0,2011.0,,195.0,318.0,1350.0,2708.0,4231.0,8333,EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches
M.C. Beaton,3.75,9530.0,,False,139176,,,eng,0,1992.0,,222.0,801.0,4148.0,5113.0,3125.0,10925,"The Quiche of Death (Agatha Raisin, #1)"
Richard Siken,4.33,9531.0,,False,96259,,,eng,0,2005.0,,296.0,417.0,1318.0,2682.0,6937.0,11597,Crush
"L. Frank Baum, David McKee",3.82,9532.0,,False,179565,,,eng,0,1904.0,,128.0,845.0,4513.0,5381.0,3964.0,11402,"The Marvelous Land of Oz (Oz, #2)"
Sherman Alexie,3.98,9533.0,,False,6159,,,eng,0,1995.0,,106.0,441.0,2313.0,4603.0,3291.0,9919,Reservation Blues
Joel Osteen,4.15,9534.0,,False,1056627,,,,0,,,417.0,355.0,1221.0,2315.0,4546.0,8553,Become a Better You: 7 Keys to Improving Your Life Every Day
Aurora Rose Reynolds,4.33,9535.0,,False,18781543,,,,0,2014.0,,146.0,512.0,2643.0,7784.0,11748.0,20070,"Until Nico (Until, #4)"
"Natsuki Takaya, Alethea Nibley, Athena Nibley",4.45,9536.0,,False,46906,,,en-US,0,2004.0,,94.0,272.0,1422.0,3092.0,8140.0,12888,"Fruits Basket, Vol. 15"
Yotam Ottolenghi,4.32,9537.0,,False,8086216,,,eng,0,2010.0,,194.0,292.0,1074.0,2871.0,5311.0,8023,Plenty
John Scalzi,3.91,9538.0,,False,88072,,,eng,0,2004.0,,118.0,457.0,3099.0,5784.0,3174.0,10086,Agent to the Stars
Terry Goodkind,4.19,9539.0,,False,15707526,,,eng,0,2012.0,,292.0,483.0,1712.0,3563.0,5764.0,9311,"The First Confessor (The Legend of Magda Searus, #1)"
Franz Kafka,4.0,9540.0,,False,581552,,,eng,0,1919.0,,139.0,534.0,2321.0,4457.0,3819.0,8974,In the Penal Colony
Richard   Phillips,3.73,9541.0,,False,6344534,,,,0,2006.0,,291.0,775.0,2375.0,3569.0,2312.0,4281,"The Second Ship (The Rho Agenda, #1)"
Louise Erdrich,3.89,9542.0,,False,91439,,,en-US,0,1985.0,,155.0,539.0,2628.0,4554.0,2989.0,10495,The Beet Queen
E.L. Montes,3.96,9543.0,,False,16041169,,,eng,0,2012.0,,515.0,1019.0,3531.0,6858.0,6380.0,17627,"Disastrous (Disastrous, #1)"
"Morton Rhue, Todd Strasser",3.54,9544.0,,False,481743,,,eng,0,1981.0,,429.0,1554.0,4242.0,4346.0,2570.0,9392,The Wave
Helen Hooven Santmyer,4.12,9545.0,,False,576666,,,en-US,0,1982.0,,262.0,489.0,1849.0,3256.0,4948.0,10177,And Ladies of the Club
Christopher Moore,3.92,9546.0,,False,23460830,,,eng,0,2015.0,,60.0,435.0,2456.0,4375.0,2661.0,7925,"Secondhand Souls (Grim Reaper, #2)"
"Mary Higgins Clark, Alafair Burke",3.81,9547.0,,False,21535784,,,eng,0,2014.0,,180.0,633.0,3233.0,4655.0,2845.0,8641,"The Cinderella Murder (Under Suspicion, #2)"
L.J. Shen,4.25,9548.0,,False,30839185,,,en-US,0,2016.0,,241.0,504.0,1952.0,5193.0,7592.0,15460,"Vicious (Sinners of Saint, #1)"
"François Rabelais, M.A. Screech",3.71,9549.0,,False,18266,,,eng,0,1532.0,,526.0,1133.0,2929.0,3255.0,3455.0,10379,Gargantua and Pantagruel
George Carlin,3.84,9550.0,,False,93453,,,en-US,0,2004.0,,295.0,734.0,2416.0,3270.0,3161.0,9139,When Will Jesus Bring the Pork Chops?
Brian Selznick,3.93,9551.0,,False,23566909,,,eng,0,2015.0,,714.0,829.0,2535.0,4361.0,5350.0,13576,The Marvels
Glen Duncan,3.47,9552.0,,False,9532302,,,eng,0,2011.0,,762.0,1599.0,3960.0,4609.0,2370.0,10986,"The Last Werewolf (The Last Werewolf, #1)"
"Hajime Isayama, Hikaru Suruga, Gan Sunaaku",4.52,9553.0,,False,19138879,,,eng,0,2014.0,,134.0,175.0,743.0,1873.0,6328.0,9032,"Attack on Titan: No Regrets, Volume 01"
Thomas Frank,3.83,9554.0,,False,54666,,,en-US,0,2004.0,,182.0,566.0,2409.0,4043.0,2479.0,9003,What's the Matter with Kansas? How Conservatives Won the Heart of America
عمرو سلامة,3.66,9555.0,,False,11942408,,,ara,0,2011.0,,358.0,825.0,2179.0,2610.0,2156.0,8128,شاب كشك في رحلة البحث عن الجادون
Carrie Vaughn,3.87,9556.0,,False,14460,,,eng,0,2006.0,,264.0,910.0,4656.0,6690.0,5013.0,16725,"Kitty Goes to Washington (Kitty Norville, #2)"
"Ruth Krauss, Crockett Johnson",4.07,9557.0,,False,857418,,,,0,1945.0,,145.0,642.0,2874.0,3636.0,5456.0,12420,The Carrot Seed
Whitney G.,4.19,9558.0,,False,21857294,,,eng,0,2014.0,,191.0,644.0,3131.0,7383.0,8885.0,19933,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)"
"Stephen King, Josh Hamilton",3.6,9559.0,,False,11605,,,eng,0,2000.0,,144.0,1082.0,4235.0,3528.0,2349.0,9809,Riding the Bullet
Jack Campbell,4.05,9560.0,,False,5292173,,,,0,2009.0,,53.0,349.0,2448.0,5567.0,3904.0,10864,"Relentless (The Lost Fleet, #5)"
"Nikolai Gogol, Kevin Hawkes",3.92,9561.0,,False,19106,,,eng,0,1836.0,,182.0,692.0,2986.0,4239.0,4003.0,10202,The Nose
Carrie Vaughn,3.99,9562.0,,False,1624920,,,eng,0,2008.0,,214.0,667.0,3549.0,6209.0,5303.0,15300,"Kitty and the Silver Bullet (Kitty Norville, #4)"
"Guy Debord, Donald Nicholson-Smith",4.04,9563.0,,False,381440,,,eng,0,1967.0,,248.0,506.0,2083.0,3567.0,4265.0,9309,The Society of the Spectacle
Charlie Higson,3.8,9564.0,,False,603911,,,eng,0,2005.0,,265.0,833.0,2805.0,3952.0,3065.0,10189,"SilverFin (Young Bond, #1)"
